Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,home_GoalsFor_rolling_mean,home_GoalsFor_rolling_sum,home_GoalsAgainst_rolling_mean,home_GoalsAgainst_rolling_sum,home_Shots_rolling_mean,home_Shots_rolling_sum,home_ShotsOT_rolling_mean,home_ShotsOT_rolling_sum,home_Cards_rolling_mean,home_Cards_rolling_sum,home_Points_rolling_mean,home_Points_rolling_sum,home_PrevSeasonPoints,away_GoalsFor_rolling_mean,away_GoalsFor_rolling_sum,away_GoalsAgainst_rolling_mean,away_GoalsAgainst_rolling_sum,away_Shots_rolling_mean,away_Shots_rolling_sum,away_ShotsOT_rolling_mean,away_ShotsOT_rolling_sum,away_Cards_rolling_mean,away_Cards_rolling_sum,away_Points_rolling_mean,away_Points_rolling_sum,away_PrevSeasonPoints,h2h_points_home,h2h_points_away,home_value,away_value,home_goal_diff_rolling_mean,home_goal_diff_rolling_sum,away_goal_diff_rolling_mean,away_goal_diff_rolling_sum,home_points_sum,away_points_sum,home_points_sum_5,away_points_sum_5,home_points_mean_5,away_points_mean_5,value_gap,points_gap,goal_diff_gap,shots_gap,shots_ot_gap,cards_gap
E0,2020-11-23,17:30,Burnley,Crystal Palace,1,0,H,1,0,H,K Friend,10,15,4,5,13,9,4,7,2,0,0,0,2020,0.2,1.0,1.4,7.0,7.6,38.0,2.4,12.0,1.6,8.0,0.4,2.0,54.0,1.4,7.0,1.8,9.0,8.0,40.0,3.8,19.0,1.6,8.0,1.4,7.0,43.0,3,3,154.78,188.5,-1.2,-6.0,-0.4000000000000001,-2.0,2.0,13.0,2.0,7.0,0.4,1.4,33.72,11.0,4.0,0.40000000000000036,1.4,0.0
E0,2020-11-23,20:00,Wolves,Southampton,1,1,D,0,0,D,A Marriner,20,7,9,2,14,13,7,4,2,0,0,0,2020,1.0,5.0,0.4,2.0,11.8,59.0,3.6,18.0,1.0,5.0,2.0,10.0,59.0,2.6,13.0,1.2,6.0,12.4,62.0,6.2,31.0,1.4,7.0,2.6,13.0,52.0,4,1,318.8,211.2,0.6,3.0,1.4,7.0,13.0,16.0,10.0,13.0,2.0,2.6,107.60000000000002,3.0,4.0,0.5999999999999996,2.6,0.3999999999999999
E0,2020-11-27,20:00,Crystal Palace,Newcastle,0,2,A,0,0,D,G Scott,12,14,3,7,9,10,7,3,2,2,0,0,2020,1.4,7.0,1.2,6.0,10.2,51.0,4.8,24.0,1.6,8.0,1.4,7.0,43.0,0.8,4.0,2.0,10.0,7.0,35.0,2.6,13.0,1.6,8.0,0.8,4.0,44.0,3,3,188.5,228.45,0.1999999999999999,1.0,-1.2,-6.0,13.0,11.0,7.0,4.0,1.4,0.8,39.94999999999999,2.0,7.0,3.1999999999999993,2.1999999999999997,0.0
E0,2020-11-28,12:30,Brighton,Liverpool,1,1,D,0,0,D,S Attwell,11,6,3,2,9,13,4,3,2,1,0,0,2020,1.0,5.0,1.0,5.0,11.4,57.0,2.8,14.0,2.2,11.0,1.2,6.0,41.0,2.0,10.0,1.0,5.0,16.4,82.0,6.8,34.0,0.6,3.0,2.2,11.0,99.0,0,6,209.05,1030.0,0.0,0.0,1.0,5.0,9.0,20.0,6.0,11.0,1.2,2.2,820.95,11.0,5.0,4.999999999999998,4.0,1.6
E0,2020-11-28,15:00,Man City,Burnley,5,0,H,3,0,H,L Mason,19,9,6,1,12,4,6,4,0,0,0,0,2020,0.8,4.0,0.8,4.0,14.4,72.0,5.4,27.0,1.8,9.0,1.6,8.0,81.0,0.2,1.0,0.8,4.0,8.2,41.0,2.6,13.0,1.4,7.0,1.0,5.0,54.0,6,0,1060.0,154.78,0.0,0.0,-0.6000000000000001,-3.0,12.0,5.0,8.0,5.0,1.6,1.0,905.22,7.0,3.0,6.200000000000001,2.8000000000000003,0.40000000000000013
E0,2020-11-28,17:30,Everton,Leeds United,0,1,A,0,0,D,C Kavanagh,15,23,8,7,8,14,4,2,1,2,0,0,2020,1.4,7.0,2.2,11.0,9.6,48.0,3.8,19.0,3.4,17.0,0.8,4.0,49.0,1.0,5.0,1.8,9.0,17.0,85.0,4.4,22.0,2.0,10.0,0.8,4.0,,0,0,411.05,128.05,-0.8000000000000003,-4.0,-0.8,-4.0,16.0,11.0,4.0,4.0,0.8,0.8,283.0,5.0,0.0,7.4,0.6000000000000005,1.4
E0,2020-11-28,20:00,West Brom,Sheffield United,1,0,H,1,0,H,M Dean,17,21,6,5,10,9,14,9,2,3,0,0,2020,0.2,1.0,1.0,5.0,10.2,51.0,2.8,14.0,1.2,6.0,0.4,2.0,,0.6,3.0,1.8,9.0,8.6,43.0,3.4,17.0,1.0,5.0,0.2,1.0,54.0,0,0,69.0,137.95,-0.8,-4.0,-1.2000000000000002,-6.0,3.0,1.0,2.0,1.0,0.4,0.2,68.94999999999999,2.0,2.0,1.5999999999999996,0.6000000000000001,0.19999999999999996
E0,2020-11-29,14:00,Southampton,Man United,2,3,A,2,0,H,J Moss,10,15,5,6,12,12,5,9,1,0,0,0,2020,2.4,12.0,1.4,7.0,11.2,56.0,5.2,26.0,1.0,5.0,2.2,11.0,52.0,1.6,8.0,0.6,3.0,16.0,80.0,6.4,32.0,2.0,10.0,2.0,10.0,66.0,2,2,211.2,758.1,1.0,5.0,1.0,5.0,17.0,13.0,11.0,10.0,2.2,2.0,546.9000000000001,4.0,0.0,4.800000000000001,1.2000000000000002,1.0
E0,2020-11-29,16:30,Chelsea,Tottenham,0,0,D,0,0,D,P Tierney,13,5,3,1,20,9,3,3,4,2,0,0,2020,2.4,12.0,0.8,4.0,13.0,65.0,5.4,27.0,0.4,2.0,2.2,11.0,66.0,1.8,9.0,0.8,4.0,10.4,52.0,3.8,19.0,0.8,4.0,2.6,13.0,59.0,6,0,880.1,721.55,1.6,8.0,1.0,5.0,18.0,20.0,11.0,13.0,2.2,2.6,158.55000000000007,2.0,3.0,2.5999999999999996,1.6000000000000005,0.4
E0,2020-11-29,19:15,Arsenal,Wolves,1,2,A,1,2,A,M Oliver,13,11,2,5,13,13,8,4,3,4,0,0,2020,0.2,1.0,1.0,5.0,10.4,52.0,2.6,13.0,1.8,9.0,0.8,4.0,56.0,1.0,5.0,0.6,3.0,13.0,65.0,4.4,22.0,1.2,6.0,1.6,8.0,59.0,4,1,599.35,318.8,-0.8,-4.0,0.4,2.0,13.0,14.0,4.0,8.0,0.8,1.6,280.55,1.0,6.0,2.5999999999999996,1.8000000000000003,0.6000000000000001
E0,2020-11-30,17:30,Leicester City,Fullham,1,2,A,0,2,A,S Hooper,16,10,3,5,9,21,6,5,0,2,0,0,2020,1.2,6.0,1.0,5.0,9.6,48.0,4.4,22.0,2.8,14.0,1.8,9.0,62.0,1.2,6.0,1.4,7.0,14.2,71.0,4.8,24.0,2.2,11.0,0.8,4.0,,0,0,420.3,,0.1999999999999999,1.0,-0.1999999999999999,-1.0,18.0,4.0,9.0,4.0,1.8,0.8,,14.0,2.0,4.6,0.39999999999999947,0.5999999999999996
E0,2020-11-30,20:00,West Ham,Aston Villa,2,1,H,1,1,D,P Bankes,6,16,2,6,20,7,3,7,1,1,0,0,2020,1.4,7.0,1.2,6.0,10.8,54.0,3.8,19.0,2.0,10.0,1.6,8.0,39.0,1.6,8.0,1.8,9.0,14.2,71.0,5.6,28.0,1.6,8.0,1.2,6.0,35.0,2,2,295.15,232.7,0.1999999999999999,1.0,-0.1999999999999999,-1.0,14.0,15.0,8.0,6.0,1.6,1.2,62.44999999999999,1.0,2.0,3.3999999999999986,1.7999999999999998,0.3999999999999999
E0,2020-12-05,12:30,Burnley,Everton,1,1,D,1,1,D,A Taylor,8,13,3,6,6,9,8,4,0,0,0,0,2020,0.2,1.0,1.8,9.0,8.2,41.0,2.0,10.0,1.0,5.0,0.8,4.0,54.0,1.0,5.0,2.0,10.0,10.4,52.0,4.4,22.0,2.6,13.0,0.6,3.0,49.0,3,3,154.78,411.05,-1.6,-8.0,-1.0,-5.0,5.0,16.0,4.0,3.0,0.8,0.6,256.27,11.0,3.0,2.200000000000001,2.4000000000000004,1.6
E0,2020-12-05,15:00,Man City,Fullham,2,0,H,2,0,H,J Moss,16,6,6,1,7,6,9,3,0,0,0,0,2020,1.6,8.0,0.8,4.0,15.6,78.0,5.6,28.0,1.0,5.0,1.6,8.0,81.0,1.4,7.0,1.4,7.0,13.2,66.0,4.6,23.0,2.2,11.0,1.2,6.0,,0,0,1060.0,,0.8,4.0,0.0,0.0,15.0,7.0,8.0,6.0,1.6,1.2,,8.0,4.0,2.4000000000000004,1.0,1.2000000000000002
E0,2020-12-05,17:30,West Ham,Man United,1,3,A,1,0,H,A Marriner,19,15,6,6,9,10,5,4,0,0,0,0,2020,1.2,6.0,0.8,4.0,9.4,47.0,3.4,17.0,1.2,6.0,2.0,10.0,39.0,1.4,7.0,0.8,4.0,13.4,67.0,4.8,24.0,1.8,9.0,2.0,10.0,66.0,4,1,295.15,758.1,0.3999999999999999,2.0,0.5999999999999999,3.0,17.0,16.0,10.0,10.0,2.0,2.0,462.95000000000005,1.0,1.0,4.0,1.4,0.6000000000000001
E0,2020-12-05,20:00,Chelsea,Leeds United,3,1,H,1,1,D,K Friend,23,8,11,3,12,9,8,4,0,2,0,0,2020,1.8,9.0,0.2,1.0,13.4,67.0,5.0,25.0,1.0,5.0,2.2,11.0,66.0,1.2,6.0,1.6,8.0,19.0,95.0,5.4,27.0,2.0,10.0,1.4,7.0,,0,0,880.1,128.05,1.6,8.0,-0.4000000000000001,-2.0,19.0,14.0,11.0,7.0,2.2,1.4,752.05,5.0,10.0,5.6,0.40000000000000036,1.0
E0,2020-12-06,12:00,West Brom,Crystal Palace,1,5,A,1,1,D,P Tierney,9,18,4,6,10,16,4,6,2,2,1,0,2020,0.4,2.0,1.0,5.0,11.0,55.0,2.8,14.0,1.2,6.0,0.8,4.0,,1.2,6.0,1.4,7.0,12.4,62.0,5.2,26.0,1.4,7.0,1.2,6.0,43.0,0,0,69.0,188.5,-0.6,-3.0,-0.1999999999999999,-1.0,6.0,13.0,4.0,6.0,0.8,1.2,119.5,7.0,2.0,1.4000000000000004,2.4000000000000004,0.19999999999999996
E0,2020-12-06,14:15,Sheffield United,Leicester City,1,2,A,1,1,D,S Attwell,4,13,1,4,13,6,6,5,1,3,0,0,2020,0.4,2.0,1.8,9.0,10.8,54.0,3.2,16.0,1.6,8.0,0.0,0.0,54.0,1.4,7.0,1.2,6.0,10.6,53.0,4.0,20.0,2.0,10.0,1.8,9.0,62.0,0,6,137.95,420.3,-1.4,-7.0,0.1999999999999999,1.0,1.0,18.0,0.0,9.0,0.0,1.8,282.35,17.0,8.0,0.20000000000000107,0.7999999999999998,0.3999999999999999
E0,2020-12-06,16:30,Tottenham,Arsenal,2,0,H,2,0,H,M Atkinson,6,11,3,2,16,12,3,9,1,2,0,0,2020,1.2,6.0,0.2,1.0,9.2,46.0,2.8,14.0,1.2,6.0,2.6,13.0,59.0,0.4,2.0,1.2,6.0,10.8,54.0,2.4,12.0,2.2,11.0,0.8,4.0,56.0,4,1,721.55,599.35,1.0,5.0,-0.7999999999999999,-4.0,21.0,13.0,13.0,4.0,2.6,0.8,122.19999999999993,8.0,9.0,1.6000000000000014,0.3999999999999999,1.0000000000000002
E0,2020-12-06,19:15,Liverpool,Wolves,4,0,H,1,0,H,C Pawson,11,9,6,3,8,14,4,6,1,1,0,0,2020,1.8,9.0,0.8,4.0,13.2,66.0,5.6,28.0,0.4,2.0,2.2,11.0,99.0,1.2,6.0,0.8,4.0,13.8,69.0,4.8,24.0,1.8,9.0,1.6,8.0,59.0,6,0,1030.0,318.8,1.0,5.0,0.3999999999999999,2.0,21.0,17.0,11.0,8.0,2.2,1.6,711.2,4.0,3.0,0.6000000000000014,0.7999999999999998,1.4
E0,2020-12-07,20:00,Brighton,Southampton,1,2,A,1,1,D,D Coote,12,10,4,3,12,12,4,3,3,3,0,0,2020,1.0,5.0,1.0,5.0,9.6,48.0,2.8,14.0,1.8,9.0,1.2,6.0,41.0,2.2,11.0,1.4,7.0,10.6,53.0,5.0,25.0,1.0,5.0,2.0,10.0,52.0,1,4,209.05,211.2,0.0,0.0,0.8000000000000003,4.0,10.0,17.0,6.0,10.0,1.2,2.0,2.1499999999999773,7.0,4.0,1.0,2.2,0.8
E0,2020-12-11,20:00,Leeds United,West Ham,1,2,A,1,1,D,M Oliver,13,19,7,8,12,10,5,6,1,2,0,0,2020,0.8,4.0,2.2,11.0,15.2,76.0,4.2,21.0,2.0,10.0,0.8,4.0,,1.2,6.0,1.2,6.0,12.0,60.0,4.2,21.0,0.8,4.0,1.8,9.0,39.0,0,0,128.05,295.15,-1.4,-7.0,0.0,0.0,14.0,17.0,4.0,9.0,0.8,1.8,167.09999999999997,3.0,7.0,3.1999999999999993,0.0,1.2
E0,2020-12-12,12:30,Wolves,Aston Villa,0,1,A,0,0,D,M Dean,16,13,7,2,23,15,5,8,2,5,0,0,2020,1.0,5.0,1.4,7.0,12.4,62.0,4.8,24.0,2.0,10.0,1.4,7.0,59.0,1.6,8.0,2.2,11.0,15.4,77.0,6.0,30.0,1.2,6.0,0.6,3.0,35.0,6,0,318.8,232.7,-0.3999999999999999,-2.0,-0.6000000000000001,-3.0,17.0,15.0,7.0,3.0,1.4,0.6,86.10000000000002,2.0,1.0,3.0,1.2000000000000002,0.8
E0,2020-12-12,15:00,Newcastle,West Brom,2,1,H,1,0,H,D England,12,13,7,3,9,12,4,3,2,3,0,0,2020,1.0,5.0,1.2,6.0,8.4,42.0,3.2,16.0,1.8,9.0,1.4,7.0,44.0,0.4,2.0,1.8,9.0,11.0,55.0,3.0,15.0,2.0,10.0,0.6,3.0,,0,0,228.45,69.0,-0.1999999999999999,-1.0,-1.4,-7.0,14.0,6.0,7.0,3.0,1.4,0.6,159.45,8.0,6.0,2.5999999999999996,0.20000000000000018,0.19999999999999996
E0,2020-12-12,17:30,Man United,Man City,0,0,D,0,0,D,C Kavanagh,11,9,2,2,13,6,4,3,1,1,0,0,2020,2.0,10.0,1.0,5.0,13.6,68.0,5.2,26.0,1.2,6.0,2.4,12.0,66.0,1.8,9.0,0.6,3.0,16.0,80.0,5.4,27.0,1.0,5.0,2.0,10.0,81.0,6,0,758.1,1060.0,1.0,5.0,1.2000000000000002,6.0,19.0,18.0,12.0,10.0,2.4,2.0,301.9,1.0,1.0,2.4000000000000004,0.20000000000000018,0.19999999999999996
E0,2020-12-12,20:00,Everton,Chelsea,1,0,H,1,0,H,J Moss,9,10,4,3,10,11,6,6,2,3,0,0,2020,1.2,6.0,1.8,9.0,11.8,59.0,5.2,26.0,1.8,9.0,0.8,4.0,49.0,2.4,12.0,0.4,2.0,16.8,84.0,7.0,35.0,0.8,4.0,2.6,13.0,66.0,3,3,411.05,880.1,-0.6000000000000001,-3.0,2.0,10.0,17.0,22.0,4.0,13.0,0.8,2.6,469.05,5.0,13.0,5.0,1.7999999999999998,1.0
E0,2020-12-13,12:00,Southampton,Sheffield United,3,0,H,1,0,H,A Madley,16,3,6,0,8,14,8,4,0,1,0,0,2020,2.2,11.0,1.6,8.0,10.2,51.0,4.4,22.0,1.4,7.0,2.0,10.0,52.0,0.4,2.0,1.8,9.0,9.0,45.0,3.0,15.0,1.2,6.0,0.0,0.0,54.0,6,0,211.2,137.95,0.6000000000000001,3.0,-1.4,-7.0,20.0,1.0,10.0,0.0,2.0,0.0,73.25,19.0,10.0,1.1999999999999993,1.4000000000000004,0.19999999999999996
E0,2020-12-13,14:15,Crystal Palace,Tottenham,1,1,D,0,1,A,K Friend,16,14,5,6,15,11,4,7,1,1,0,0,2020,1.8,9.0,1.4,7.0,13.2,66.0,4.4,22.0,1.6,8.0,1.2,6.0,43.0,1.4,7.0,0.2,1.0,8.6,43.0,2.8,14.0,1.4,7.0,2.6,13.0,59.0,1,4,188.5,721.55,0.4000000000000001,2.0,1.2,6.0,16.0,24.0,6.0,13.0,1.2,2.6,533.05,8.0,4.0,4.6,1.6000000000000005,0.20000000000000018
E0,2020-12-13,16:30,Fullham,Liverpool,1,1,D,1,0,H,A Marriner,10,12,5,6,9,5,6,8,3,1,0,0,2020,1.2,6.0,1.4,7.0,11.2,56.0,4.2,21.0,1.8,9.0,1.2,6.0,,2.2,11.0,0.6,3.0,12.0,60.0,5.8,29.0,0.6,3.0,2.2,11.0,99.0,0,0,,1030.0,-0.1999999999999999,-1.0,1.6,8.0,7.0,24.0,6.0,11.0,1.2,2.2,,17.0,9.0,0.8000000000000007,1.5999999999999996,1.2000000000000002
E0,2020-12-13,19:15,Arsenal,Burnley,0,1,A,0,0,D,G Scott,18,10,6,2,5,11,13,4,2,1,1,0,2020,0.4,2.0,1.4,7.0,10.6,53.0,2.0,10.0,2.0,10.0,0.8,4.0,56.0,0.4,2.0,1.8,9.0,7.2,36.0,1.8,9.0,0.6,3.0,1.0,5.0,54.0,4,1,599.35,154.78,-1.0,-5.0,-1.4,-7.0,13.0,6.0,4.0,5.0,0.8,1.0,444.57000000000005,7.0,2.0,3.3999999999999995,0.19999999999999996,1.4
E0,2020-12-13,19:15,Leicester City,Brighton,3,0,H,3,0,H,M Atkinson,15,12,6,4,9,11,9,5,2,1,0,0,2020,1.6,8.0,1.4,7.0,12.0,60.0,4.4,22.0,1.6,8.0,1.8,9.0,62.0,1.0,5.0,1.2,6.0,11.0,55.0,3.0,15.0,2.0,10.0,1.0,5.0,41.0,4,1,420.3,209.05,0.2000000000000001,1.0,-0.1999999999999999,-1.0,21.0,10.0,9.0,5.0,1.8,1.0,211.25,11.0,2.0,1.0,1.4000000000000004,0.3999999999999999
E0,2020-12-15,18:00,Wolves,Chelsea,2,1,H,0,0,D,S Attwell,12,13,4,3,12,12,5,6,2,2,0,0,2020,0.6,3.0,1.6,8.0,12.6,63.0,5.2,26.0,2.4,12.0,0.8,4.0,59.0,1.8,9.0,0.6,3.0,16.0,80.0,5.8,29.0,1.4,7.0,2.0,10.0,66.0,0,6,318.8,880.1,-1.0,-5.0,1.2000000000000002,6.0,17.0,22.0,4.0,10.0,0.8,2.0,561.3,5.0,11.0,3.4000000000000004,0.5999999999999996,1.0
E0,2020-12-15,20:00,Man City,West Brom,1,1,D,1,1,D,P Bankes,26,5,7,1,5,8,13,2,2,3,0,0,2020,1.6,8.0,0.6,3.0,14.6,73.0,4.2,21.0,1.2,6.0,1.6,8.0,81.0,0.6,3.0,1.8,9.0,11.6,58.0,3.4,17.0,2.2,11.0,0.6,3.0,,0,0,1060.0,69.0,1.0,5.0,-1.2000000000000002,-6.0,19.0,6.0,8.0,3.0,1.6,0.6,991.0,13.0,11.0,3.0,0.8000000000000003,1.0000000000000002
E0,2020-12-16,18:00,Arsenal,Southampton,1,1,D,0,1,A,P Tierney,9,13,4,3,13,13,2,7,1,3,1,0,2020,0.2,1.0,1.6,8.0,12.8,64.0,2.8,14.0,2.2,11.0,0.2,1.0,56.0,2.0,10.0,1.0,5.0,11.6,58.0,4.8,24.0,1.0,5.0,2.0,10.0,52.0,4,1,599.35,211.2,-1.4,-7.0,1.0,5.0,13.0,23.0,1.0,10.0,0.2,2.0,388.15000000000003,10.0,12.0,1.200000000000001,2.0,1.2000000000000002
E0,2020-12-16,18:00,Leeds United,Newcastle,5,2,H,1,1,D,S Hooper,25,10,10,4,10,13,7,4,3,1,0,0,2020,0.8,4.0,1.8,9.0,15.6,78.0,4.8,24.0,2.0,10.0,0.8,4.0,,1.2,6.0,1.2,6.0,9.8,49.0,4.2,21.0,2.0,10.0,1.8,9.0,44.0,0,0,128.05,228.45,-1.0,-5.0,0.0,0.0,14.0,17.0,4.0,9.0,0.8,1.8,100.39999999999998,3.0,5.0,5.799999999999999,0.5999999999999996,0.0
E0,2020-12-16,18:00,Leicester City,Everton,0,2,A,0,1,A,L Mason,14,11,2,6,12,9,4,6,2,3,0,0,2020,1.4,7.0,1.2,6.0,13.0,65.0,4.0,20.0,1.8,9.0,1.8,9.0,62.0,1.2,6.0,1.4,7.0,10.6,53.0,5.2,26.0,1.4,7.0,1.4,7.0,49.0,3,3,420.3,411.05,0.1999999999999999,1.0,-0.1999999999999999,-1.0,24.0,20.0,9.0,7.0,1.8,1.4,9.25,4.0,2.0,2.4000000000000004,1.2000000000000002,0.40000000000000013
E0,2020-12-16,20:00,Fullham,Brighton,0,0,D,0,0,D,R Jones,9,9,4,4,15,11,1,8,1,0,0,0,2020,1.0,5.0,1.6,8.0,10.6,53.0,4.0,20.0,1.8,9.0,0.8,4.0,,0.8,4.0,1.4,7.0,12.2,61.0,3.4,17.0,2.0,10.0,1.0,5.0,41.0,0,0,,209.05,-0.6000000000000001,-3.0,-0.5999999999999999,-3.0,8.0,10.0,4.0,5.0,0.8,1.0,,2.0,0.0,1.5999999999999996,0.6000000000000001,0.19999999999999996
E0,2020-12-16,20:00,Liverpool,Tottenham,2,1,H,1,1,D,A Taylor,17,8,11,2,8,9,7,4,0,2,0,0,2020,2.0,10.0,0.6,3.0,12.6,63.0,6.0,30.0,0.8,4.0,1.8,9.0,99.0,1.2,6.0,0.2,1.0,9.6,48.0,3.4,17.0,1.2,6.0,2.2,11.0,59.0,6,0,1030.0,721.55,1.4,7.0,1.0,5.0,25.0,25.0,9.0,11.0,1.8,2.2,308.45000000000005,0.0,2.0,3.0,2.6,0.3999999999999999
E0,2020-12-16,20:00,West Ham,Crystal Palace,1,1,D,0,1,A,D Coote,9,8,2,2,8,12,5,3,0,1,0,1,2020,1.4,7.0,1.0,5.0,15.0,75.0,5.2,26.0,1.0,5.0,2.4,12.0,39.0,2.0,10.0,1.2,6.0,14.2,71.0,5.0,25.0,1.0,5.0,1.4,7.0,43.0,0,6,295.15,188.5,0.3999999999999999,2.0,0.8,4.0,20.0,17.0,12.0,7.0,2.4,1.4,106.64999999999998,3.0,2.0,0.8000000000000007,0.20000000000000018,0.0
E0,2020-12-17,18:00,Aston Villa,Burnley,0,0,D,0,0,D,C Pawson,27,6,7,4,17,19,11,1,1,1,0,0,2020,1.8,9.0,1.6,8.0,15.6,78.0,5.6,28.0,1.8,9.0,1.2,6.0,35.0,0.6,3.0,1.2,6.0,8.2,41.0,2.2,11.0,0.6,3.0,1.6,8.0,54.0,4,1,232.7,154.78,0.1999999999999999,1.0,-0.6,-3.0,18.0,9.0,6.0,8.0,1.2,1.6,77.91999999999999,9.0,4.0,7.4,3.3999999999999995,1.2000000000000002
E0,2020-12-17,20:00,Sheffield United,Man United,2,3,A,1,2,A,M Oliver,12,14,6,8,17,8,6,3,3,2,0,0,2020,0.4,2.0,2.2,11.0,8.6,43.0,2.8,14.0,1.4,7.0,0.0,0.0,54.0,2.0,10.0,0.8,4.0,14.2,71.0,5.2,26.0,0.8,4.0,2.6,13.0,66.0,1,4,137.95,758.1,-1.8000000000000005,-9.0,1.2,6.0,1.0,20.0,0.0,13.0,0.0,2.6,620.1500000000001,19.0,15.0,5.6,2.4000000000000004,0.5999999999999999
E0,2020-12-19,12:30,Crystal Palace,Liverpool,0,7,A,0,3,A,J Moss,5,14,3,8,5,11,5,4,1,0,0,0,2020,1.4,7.0,1.2,6.0,13.8,69.0,4.2,21.0,1.6,8.0,1.0,5.0,43.0,2.2,11.0,0.6,3.0,14.0,70.0,7.6,38.0,0.6,3.0,2.2,11.0,99.0,0,6,188.5,1030.0,0.1999999999999999,1.0,1.6,8.0,18.0,28.0,5.0,11.0,1.0,2.2,841.5,10.0,7.0,0.1999999999999993,3.3999999999999995,1.0
E0,2020-12-19,15:00,Southampton,Man City,0,1,A,0,1,A,M Dean,9,11,3,5,9,11,6,6,2,2,0,0,2020,1.8,9.0,1.2,6.0,11.2,56.0,3.8,19.0,1.4,7.0,1.6,8.0,52.0,1.6,8.0,0.6,3.0,18.4,92.0,5.2,26.0,1.0,5.0,1.6,8.0,81.0,3,3,211.2,1060.0,0.6000000000000001,3.0,1.0,5.0,24.0,20.0,8.0,8.0,1.6,1.6,848.8,4.0,2.0,7.199999999999999,1.4000000000000004,0.3999999999999999
E0,2020-12-19,17:30,Everton,Arsenal,2,1,H,2,1,H,A Marriner,9,13,2,2,9,9,4,3,1,3,0,0,2020,1.4,7.0,0.8,4.0,11.4,57.0,6.2,31.0,1.2,6.0,2.0,10.0,49.0,0.4,2.0,1.2,6.0,12.0,60.0,3.2,16.0,2.8,14.0,0.4,2.0,56.0,1,4,411.05,599.35,0.5999999999999999,3.0,-0.7999999999999999,-4.0,23.0,14.0,10.0,2.0,2.0,0.4,188.3,9.0,7.0,0.5999999999999996,3.0,1.5999999999999999
E0,2020-12-19,20:00,Newcastle,Fullham,1,1,D,0,1,A,G Scott,12,11,5,4,7,17,2,9,1,2,0,1,2020,1.2,6.0,2.0,10.0,9.6,48.0,4.2,21.0,1.8,9.0,1.2,6.0,44.0,1.0,5.0,1.4,7.0,9.8,49.0,4.2,21.0,1.6,8.0,1.0,5.0,,0,0,228.45,,-0.8,-4.0,-0.3999999999999999,-2.0,17.0,9.0,6.0,5.0,1.2,1.0,,8.0,2.0,0.20000000000000107,0.0,0.19999999999999996
E0,2020-12-20,12:00,Brighton,Sheffield United,1,1,D,0,0,D,P Bankes,21,5,5,3,9,11,14,2,1,5,0,1,2020,0.8,4.0,1.4,7.0,10.2,51.0,3.6,18.0,1.8,9.0,1.0,5.0,41.0,0.6,3.0,2.0,10.0,9.8,49.0,3.4,17.0,1.6,8.0,0.0,0.0,54.0,1,4,209.05,137.95,-0.5999999999999999,-3.0,-1.4,-7.0,11.0,1.0,5.0,0.0,1.0,0.0,71.10000000000002,10.0,4.0,0.3999999999999986,0.20000000000000018,0.19999999999999996
E0,2020-12-20,14:15,Tottenham,Leicester City,0,2,A,0,1,A,C Pawson,8,17,3,4,15,14,5,3,2,2,0,0,2020,1.2,6.0,0.6,3.0,7.4,37.0,2.8,14.0,1.6,8.0,1.6,8.0,59.0,1.2,6.0,1.6,8.0,13.8,69.0,3.8,19.0,1.8,9.0,1.2,6.0,62.0,3,3,721.55,420.3,0.6,3.0,-0.4000000000000001,-2.0,25.0,24.0,8.0,6.0,1.6,1.2,301.24999999999994,1.0,5.0,6.4,1.0,0.19999999999999996
E0,2020-12-20,16:30,Man United,Leeds United,6,2,H,4,1,H,A Taylor,26,17,14,3,6,6,11,13,1,0,0,0,2020,2.0,10.0,1.0,5.0,14.4,72.0,5.8,29.0,0.8,4.0,2.6,13.0,66.0,1.6,8.0,1.4,7.0,18.8,94.0,6.2,31.0,2.2,11.0,1.4,7.0,,0,0,758.1,128.05,1.0,5.0,0.2000000000000001,1.0,23.0,17.0,13.0,7.0,2.6,1.4,630.05,6.0,4.0,4.4,0.40000000000000036,1.4000000000000001
E0,2020-12-20,19:15,West Brom,Aston Villa,0,3,A,0,1,A,M Atkinson,1,19,1,10,14,8,1,7,1,2,1,0,2020,0.8,4.0,1.8,9.0,10.2,51.0,3.2,16.0,2.6,13.0,0.8,4.0,,1.2,6.0,0.8,4.0,17.2,86.0,5.0,25.0,1.8,9.0,1.4,7.0,35.0,0,0,69.0,232.7,-1.0,-5.0,0.3999999999999999,2.0,7.0,19.0,4.0,7.0,0.8,1.4,163.7,12.0,7.0,7.0,1.7999999999999998,0.8
E0,2020-12-21,17:30,Burnley,Wolves,2,1,H,1,0,H,L Mason,10,15,4,3,11,15,1,7,2,1,0,0,2020,0.6,3.0,1.2,6.0,8.6,43.0,2.8,14.0,0.8,4.0,1.6,8.0,54.0,1.0,5.0,1.6,8.0,13.6,68.0,5.6,28.0,2.2,11.0,1.4,7.0,59.0,2,2,154.78,318.8,-0.6,-3.0,-0.6000000000000001,-3.0,10.0,20.0,8.0,7.0,1.6,1.4,164.02,10.0,0.0,5.0,2.8,1.4000000000000001
